,alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,probability
683,357109,7d163b5438256a353fc6328906d8a59fe1f7e072755cf783fac6ecdc428dc83a,2,12.0,120077.0,4,0.608504422
684,357112,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,12207.0,2,0.921724547
685,357115,67f5cb11e82fbee902dbb29f52e5b40e87acc4f9d28916b6a89603c050ecedbe,3,12.0,145855.0,3,0.289728125
686,357116,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1,17.0,259985.0,4,0.187919754
687,357119,e800fc4f08c9f93d5e39a7ace085d11f1d7b6623200bf89b5104f19c226e18b2,1,9.0,7098959.0,1,0.592819385
688,357122,fdde5a68041ab648d05b08964fb82cde74fc3db1cfc6154bb407f27212f65028,1,17.0,7638.0,3,0.680420047
689,357124,a526638c20f87c4f4296847a658023e36c8dec0b169102b8a763bcfe4736e6d3,1,18.0,14463.0,3,0.27644734
690,357128,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1,18.0,272935.0,2,0.063330531
691,357209,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1465816.0,7,0.508678383
692,357216,d11b9cd483cf1fe9d2c26de44af17d86707e1b9159c2b2a5235ef01aa8aa9376,1,5.0,6166.0,2,0.57672078
693,357221,2beeaa0f25506a7770a6cf4a1a1cba58475d15b2a6cc11b10c4be24a177bcdb1,1,17.0,90453.0,2,0.048203204
694,357222,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,98177.0,2,0.0586035
695,357223,4ee62fe681eadacf42a02da457668f042b2f4560a8ce2de5bddf2ad939222480,1,18.0,12914.0,2,0.880591349
696,357233,ef69202db6a2dec5d06ae75f12731ca127d9005f279106596101dc6c0a32d5c6,1,19.0,8110712.0,6,0.247313267
697,357237,6a937074a4578b8f27e4e681112b72eaff15efef2f5a68e395951703abb2ae0c,3,19.0,0.0,6,0.159054448
698,357259,26f9c42152c84070db0e24dded8fba3d72cf5369e3d841a3c6abd5dea2871f44,1,15.0,279243.0,5,0.116334774
699,357261,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3,15.0,201906.0,5,0.331318926
700,357262,0340e7611f0d82c3cb87e6194fa14bb2ccf8afbf1b341860b7e09990369f6466,1,12.0,7450.0,5,0.618331646
701,357274,dbee350e71c49ae8d3b637e0b83f53d96cd1f15101a48c90d9f7dba3830565d3,1,19.0,18275.0,4,0.314053303
702,357275,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3,12.0,2422.0,4,0.996391564
703,357278,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,3,17.0,173255.0,4,0.559062172
704,357281,c3c91469e633ec9d086af8c6d0185d3a1dec16294f3fff8068d904442779e133,1,17.0,321415.0,6,0.616736324
705,357282,870252ba9d2d6cb4433ce4718b80b2e69cf73adcc7e92657e8383e2f281cc13c,3,12.0,876408.0,3,0.869510271
706,357285,8c7a8bb21706ac20aa054090d606112d6c7b9d0320026b4cdcd9415adb906c41,1,9.0,16492.0,3,0.747953982
707,357286,9928a995c9b261b3160cd7d904d34042a5d8592cdcca1000c5cbaf4eb8eb53c8,1,19.0,2059932.0,4,0.933839397
708,357287,65c3ba8b8e412d0006881b3208a4dddee7c2b17f24cb6f2990530eb3d5a21407,1,9.0,495.0,3,0.076855035
709,357288,c32c123ce18c615db65347055b82fe319bd342da9507044c09e886e9482f9729,1,12.0,455159.0,5,0.888202721
710,357290,30fa5ad8ebff2db68c03f9a86999ca42deae7989925bd2642795f32ff0334994,1,9.0,839.0,4,0.571373475
711,357291,8a8a3d19fbce6501b156018ffcf902470d07070bc55f69a3bd0c4c76be6b670a,1,9.0,4826766.0,3,0.481781857
712,357292,80053cd4375c8c9b3d3c5bf52a023433fdf969633e64c23b8f8ec5fe49ce8673,1,9.0,19286.0,4,0.470568764
713,357294,957d5902a36a5fe451647082dbb6e304ff545696857a23a4afce9a3df55c8e07,1,9.0,725369.0,5,0.160267193
714,357295,97970feb892a999d2d651cd0b82ee114e587a4a99e03c029f5b946a0fe572086,1,17.0,16006.0,4,0.505979023
715,357297,7dc5256ef411c745dc3064da2f231c104ca270f564d3d0d057943f0cdd62ab70,1,9.0,332834.0,2,0.063380339
716,357300,b15a60206e8265124b611e55bcd505c1051b926329e5eb38af22e9a6ebf796aa,1,12.0,271.0,3,0.646829446
717,357302,3513b38b20fd02573807e4a414ed7341e3bd0844fc525d5294adae63e5c61af2,3,19.0,567379.0,3,0.372940158
718,357303,b772b1b90d9570a5ea4b48994bd1c1cdb0aebc64d3edcf414595029b537a44c5,1,9.0,175.0,3,0.466498281
719,357304,5a8119fd3c9443d288c197886597ffdb9cd2e7359081db092e3e0ee14af21560,1,17.0,925636.0,2,0.429691999
720,357307,1d69b4daf9c5c8b8d68b1776193b6e80bf2e84c999d0387d2866830d4848bf75,1,4.0,2588452.0,3,1.72e-05
721,357313,b85d0a2e03dd24bee012fee7df3e88476b6ed3aadfde1a73618551723813d18a,1,17.0,20632.0,2,0.161091291
722,357314,22e83e32b37bce957b29fb490584617829d437c1603fc0363f6f65c48382a388,3,19.0,56783.0,2,0.828695862
723,357318,03d74e7d06f232422a32757622ef4bab977120bcbc72b90a0a946ae25c71e2ae,1,12.0,591651.0,4,0.484910379
724,357319,df42bae372d9c5b97514e35ea7b4752e8b4f1b45a7069caeabe4032d479fc959,3,13.0,54.0,2,0.641470812
725,357320,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1,19.0,244739.0,5,0.639272907
726,357321,bce975a4cc35f290e59b25d06afe441fac6a18f9576e8db9946929a2875a6db9,0,19.0,0.0,2,0.329762924
727,357322,a8936ead155ee0b551d26b72a02f341c10f02ead8498b4378c712ed689a4e6d3,1,18.0,0.0,3,0.077173451
728,357324,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.061171602
729,357327,0b6ce95db43858a032b0fad8a0aa20b01f2d02197c090846f677a37b50b5c752,2,19.0,94726.0,3,0.434588194
730,357341,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2,17.0,41066.0,3,0.390608905
731,357347,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.925277995
732,357441,9586b80d3ad1d74c0a1efe792cae2ecd073243fb01ed33fa1f70867748596bd5,3,3.0,262604.0,6,0.748575938
733,357442,b01aea4682b7939196d577f79f9190028ff2aaa7157db99a5a6ddafe9da1e512,3,12.0,67019.0,5,0.205850832
734,357445,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1,18.0,171726.0,6,0.612310362
735,357447,a69bb354a8b26de3a0cf879976f130f4fa511f5cee38e13519c048850d46c06e,1,19.0,33348.0,6,0.387948595
736,357448,6e837c07fc751f0971de57ff8df11c0cbbd59941fe22444fd9d5b36f7b1d3bd1,1,12.0,1915833.0,5,0.039193187
737,357455,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3,16.0,110515.0,5,0.413649148
738,357456,1ce1c66d64dd1ca22bf0770832213f81ba0a531ba63f3f2195233a3a26f79887,1,17.0,1287860.0,5,0.543396634
739,357457,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1,12.0,1562632.0,5,0.542082104
740,357458,7309609845fb52332d716a6226261ad14d31f2785b5568550bc27d5271773228,1,19.0,8848.0,4,0.233321065
741,357466,9f9129c2a9e1158e3ebe50f9ed59970c0524650a05959b6388c7b0ff8e617233,2,9.0,104330.0,4,0.361004971
742,357468,92ce2f8b5af6ad7a6da43a416c801c2548784aeaa48aed17ad14ff82fb30f8cf,1,12.0,29867.0,4,0.468252752
743,357471,d0afa52e9e57910af5bff82151343fd65bf522ed1a164118ac4785fc3b492137,1,9.0,2819510.0,5,0.008747309
744,357474,16696b34381a5249ef7ffd7dd498ae10e575ad9790601c53940ad6a2020487ce,1,19.0,592066.0,4,0.994631629
745,357475,c08c60061589574b78948ba9fdd3789f176775f645031be410466c3c30b1101d,2,4.0,89049.0,4,0.820286772
746,357478,f051bc7a02f142468b29f1697e7db9ae324de2ceea67d55997cb8514f2fa5f32,1,18.0,19349365.0,4,0.135108757
747,357482,cbae27ede30fb485f5632fea768f4b999df95cdad39c91f359155d8ec6e099b3,1,15.0,200812.0,3,0.48779882
748,357484,b1376e9558831e2bdd7456be697ffe67e7186a15c6c280db023cd790f1b975e9,3,18.0,811935.0,4,0.739181102
749,357485,f1e6e794e18840406fc402b7b7e99b3249600efe6750401103349af66b06c3f7,1,5.0,206.0,3,0.022620413
750,357488,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.069931279
751,357489,9931945f87878aece1756004164425b857da053f85cb322d8d13107c5a860b41,1,19.0,0.0,2,0.296199062
752,357490,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1,10.0,409561.0,4,0.371151907
753,357493,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1,19.0,153711.0,2,0.741316767
754,357497,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3,12.0,848586.0,2,0.243807293
755,357498,3b2d46248f7275197706cec8b10b82ffdcf48b71aa3ae09f070a8fd5c3511d56,1,12.0,105601.0,3,0.046593752
756,357499,36a46c60805d0ae7055cff9cff2bc0c655734aa326fdc67a0e4eced7373e70d0,1,4.0,2633.0,4,0.560950216
757,357502,6b5ae2c6990dfa9281ea5b8f437ed6bc868cc5cac182fb33c467e615dffe6926,1,12.0,1705196.0,3,0.29816242
758,357506,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.303392525
759,357507,2cd6ed53709e4ce81dd2f0a1a618446ccc1c75c058cb6026a055b09ec17d9ad6,1,5.0,6474.0,3,0.048031493
760,357509,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1,15.0,242106.0,4,0.053224881
761,357510,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.990285042
762,357513,67f5cb11e82fbee902dbb29f52e5b40e87acc4f9d28916b6a89603c050ecedbe,3,12.0,145855.0,3,0.745585682
763,357519,31a34fb5a5bed38dbaf76ab6657e6cf80a7390e3555dfbc72366e63bc7de6e22,1,17.0,133948.0,3,0.694274499
764,357521,d35491b58499e382542b6be80138b583b46fea5a5710fe07eb6c6a3f52d145c3,1,19.0,63282.0,2,0.596610235
765,357525,f639713136b62556a72db5f4732cedc8340da74ba3df8ea30cdead73d816da6e,1,18.0,163630.0,2,0.985122491
766,357526,c49b33d1fde790ec03584672903f296e486615adfdc98913197eb7af4c76638c,1,19.0,3218731.0,3,0.507329222
767,357527,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1,18.0,272935.0,2,0.882233999
768,357567,9b10ccfd1a9eea143eee2b0128e328fab2b5b7392a7ee98ff892e257972cb44b,1,19.0,1029.0,3,0.623639014
769,357628,35788aa5ee286c1a8031eb6e72209ba638fe5d9aa9a900cd7d74200cc17e545d,1,19.0,327.0,2,0.534790481
770,357656,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3,15.0,226357.0,5,0.300110391
771,357658,1a3efa69705f611c7ef2384a715c8142e2ee801cfec9df4eb21131c33fc247a7,3,9.0,553993.0,6,0.592659933
772,357661,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3,19.0,1889815.0,4,0.073948465
773,357668,8b51184740375f7ccdd68484aeeaca44c5892818eda908eed29459de7ccbdf76,1,19.0,1964540.0,5,0.000488692
774,357670,9e69ce9ccd13ab3ce7ac24c4b4e8a8f4e722de73b0e70be4f850a6d78cc2b261,1,9.0,2218347.0,5,0.832848998
775,357671,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,3,18.0,1770992.0,3,0.049806766
776,357676,cd1bfab2b5aede00574f4308821d4ea38f32460f3cf489ff4375eefc765bbb87,1,12.0,0.0,4,0.996704932
777,357677,fd4620b0e018b626a0a5094bec42111466f2039fb8ea36a3090dcdeadc8389b0,1,12.0,30519.0,2,0.271908927
778,357682,098cdef7ce63ba45aa14b481f041d9fce5f99b9fdf2da0d625a61b752cfdaae3,2,18.0,1766292.0,4,0.242420603
779,357688,5d3c5da23fae656a2262ea08952b23a5db776dbb9d254c51b1e8ede77ca44a79,1,17.0,1303170.0,5,0.790110979
780,357692,185208af1da446a1feaf244a561aa41bf64c9c4df1a6cce646ad21a189797e5f,1,12.0,8959.0,3,0.538364175
781,357693,605be1af0245f872d8adc5b5e23cafb27a4de11247dd07d90ea0b79f1da191de,1,18.0,58111.0,3,0.386999291
782,357695,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3,19.0,1415448.0,3,0.218375587
783,357699,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3,1.0,2169802.0,2,0.312267371
784,357700,a8cd2bd717a2c59a3849c0c60c05c2437423522993e562faf665fadc8d119aa1,1,19.0,1646014.0,4,0.328835163
785,357701,3182ab9ecb0e19b96a0a68723490c01cc46dbc1e8d8a31801c9a010b436eee89,1,12.0,324044.0,3,0.193880084
786,357702,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,718481.0,3,0.241396007
787,357705,e9f1eb29fee8332320ab602ec60bd9f807e6b1a86f3a5cd40d87a9acd4cf8be4,1,16.0,39739.0,3,0.343670242
788,357706,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3,12.0,2285386.0,3,0.310887826
789,357709,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1,3.0,96316.0,3,0.859100125
790,357712,158f652568e23e7e4a8e1c7cbf8c8987d53f23049a1e076f0dc30a993e979382,3,13.0,1666968.0,3,0.47119704
791,357715,fff322436b556032e07690f12456d9eff3588c269d6210405947733f1a9413fd,2,19.0,624147.0,3,0.128548725
792,357717,fef9844c072dca4a611ca877becb3763580178b6cf3665d70619cbca56baac71,1,5.0,1836187.0,2,0.399093874
793,357788,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,1,19.0,83133.0,3,0.682091807
794,357817,a27a4fd3b02a6712c8a04e375bf907a2e9c2bf5269038f373865cbfa74a27588,1,19.0,556626.0,7,0.521420585
795,357841,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3,19.0,390912.0,4,0.438645716
796,357848,b9422d4859ef33d55311fc80d920af6e52a8f65e3f56b848525682ea99fdee87,1,12.0,2321.0,4,0.153726903
797,357849,48b497733cbde3d4563010004e854d49d2719cc031834843920f2565e97237a3,1,9.0,1579155.0,6,0.1117095
798,357850,ad4d0b59572d0db14cb2f1defa6df9451be0e0c467d26878f67dac90958fd183,3,17.0,1241401.0,5,0.844756518
799,357852,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,3,15.0,247836.0,5,0.636148691
800,357856,fc209a9b988e9cbdbd06cb8cd302c340919bb441fe343a66ac494d84b8038852,3,9.0,832933.0,5,0.372752212
801,357858,a55867e78bcff4b0ead88b13098b02a9fa222542e713cdcebf176a1aa14df9a2,1,19.0,1253591.0,6,0.463100373
802,357861,1be23e02672008769d990e022ee22a32c0aad84be41e57d1f1d2f0df53242709,1,14.0,11104.0,5,0.499725174
803,357862,c8f1c3a3c9fc27c4d693049ab77abc84766ddc8081b37019b13b8366fffc8984,1,11.0,241192.0,5,0.261772652
804,357863,454ff504b670c3fdf92087d6c44fe2b33211f19920badbf8c55341ee36255a27,1,17.0,575493.0,4,0.899800108
805,357866,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3,14.0,1441976.0,4,0.128944572
806,357869,f5aa2addd3d721f4b16b8b85eaafd4c18b572f16b8e30dca55ef3a682b896875,1,4.0,967075.0,4,0.888676608
807,357870,fb832de21bafdfae18e043fa51952a719900b74b51924d48d5079fb64c690882,1,18.0,601139.0,5,0.312406444
808,357871,c2ad0ccf7c4349a266c4970482a28c024b341e5e490d0de780a34bbc05e54602,1,14.0,2886933.0,4,0.049027491
809,357874,7c71026161181c06643004caed6fe7d76df78be66a79e07a9e05e5a35ae850af,1,19.0,18517.0,4,0.466535268
810,357882,36f7dc57b79afe7d7a7066ac1a5a63edf2b77bec279c55a58a56b1a294833791,1,19.0,7647920.0,3,0.058062126
811,357883,77c055d632ba89189e7bb668642ec7a3d8d7e2f74dbd45ab7dc6c523b6ca9e90,1,1.0,1826528.0,2,0.893903248
812,357885,75209ea8acb3016637a902b530fd2ce4c12981f4edeaa637c2a372cbc44833e6,1,18.0,935117.0,3,0.302645849
813,357887,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,18.0,341725.0,3,0.921051966
814,357888,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3,12.0,1716918.0,3,0.328445485
815,357889,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,554705.0,3,0.736183738
816,357892,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,309683.0,2,0.289703713
817,357893,891aa3687ff0b73637f88ad06d51247d6dd1d64f86e61a3ebc9e2c494d77a9f8,3,17.0,84272.0,3,0.773585401
818,357897,9d46e6b85d37c223157de3bbd4d90fcbf1ade8b3620ac0fde6a3da29369b0ef8,3,7.0,1069298.0,3,0.960207314
819,357902,5404b88d7816e32feb1f84b6b836d8dbf3e7a76705a330715613dcfd73aa54ee,1,19.0,0.0,2,0.882651743
820,357904,eddfc6bc7e209e2a40808c3fb07e08b3ee0a199e0a8552e3dc4952b414332d4b,3,19.0,334295.0,2,0.995631808
821,357905,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,904.0,2,0.08964837
822,357907,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,1758714.0,2,0.783973289
823,358001,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1465816.0,7,0.252662437
824,358005,6892e5959907cc8209491076034f1e021a618123ecd3935bf7122ff5804f9214,1,19.0,156897.0,2,0.935851533
825,358006,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,98177.0,2,0.947558438
826,358008,346f60e25a4190c15bf3c313511cffa3a9ffb75d7c7ea02158471b27e2945577,1,19.0,1972773.0,6,0.271433579
827,358026,8af18d87937633313c1040db8b01bd51bced5a9c041bff85f262aa64dee63864,1,19.0,221324.0,4,0.649447602
828,358029,d607d5d184e4039adc0a69389378e593ca8c3e9c6fc01a70319694cbdc75fcaa,1,17.0,0.0,2,0.683965129
829,358030,c593e49a4689b589eea2209c26a1fcdea5ab4f7933809532c6e842cf19e4159c,3,19.0,417504.0,4,0.296774657
830,358033,35efdb7f15d0e61d8eabda0871c91edd5602b7620852e286646589bf05fe08de,1,12.0,552065.0,3,0.179396616
831,358034,8c7a8bb21706ac20aa054090d606112d6c7b9d0320026b4cdcd9415adb906c41,1,9.0,16492.0,3,0.477555214
832,358036,1375d6aef3181d4e3cb5c9aaa20d064fbfed2016dedd3c9414c8b0a18e39ff0e,1,12.0,2072056.0,4,0.133284342
833,358037,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.410403805
834,358040,0174dff6a8a2038f9966d61d8450e19e3bd751e4051c2ace42799d171742acc1,1,19.0,493333.0,4,0.084621833
835,358044,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1,19.0,123830.0,3,0.34228225
836,358046,8b292b44452777e59bd77ba3a487c886c8d0eccbe95e3b5eaaead727d9f98c9b,1,19.0,1191028.0,3,0.056993084
837,358048,b772b1b90d9570a5ea4b48994bd1c1cdb0aebc64d3edcf414595029b537a44c5,1,9.0,175.0,3,0.524370404
838,358054,e507c2e670cebd5699fd0e115d3fb5b4d4767992474fd7d2a14d1642258dee53,1,17.0,239808.0,2,0.283015766
839,358059,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1,19.0,244739.0,5,0.953700327
840,358061,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.910858727
841,358063,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,0.210603631
842,358064,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3,12.0,612138.0,2,0.280113988
843,358066,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,506366.0,3,0.212175098
844,358067,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.999821223
845,358071,0af64c22fc0dbfda0f374d185a7a6a9b3858ee46c8e2dd7f7ea0c0091b27de92,1,18.0,0.0,2,0.240479684
846,358138,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3,19.0,390912.0,4,0.230054454
847,358144,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,3,15.0,247836.0,5,0.182553381
848,358157,684c11c103b059cc4140587bd75860f76b964ee5f52b576658205721ce75eb03,1,19.0,2863438.0,6,0.895282988
849,358167,454ff504b670c3fdf92087d6c44fe2b33211f19920badbf8c55341ee36255a27,1,17.0,575493.0,4,0.435501679
850,358172,d44bf5a06abb0782f551aa67a935734f88e3b419cb61decdf6882df4b30139f0,1,12.0,0.0,2,0.029054055
851,358178,067beb2294918c7d18f877a415e7ca9dc67723d1eac562094da1dc16270615f0,1,14.0,0.0,4,0.068239308
852,358192,402a2d0bf361287cf0de9440b8941a72e757e1b335223f805bab0084a95330b7,1,19.0,119358.0,5,0.698040361
853,358193,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3,15.0,226357.0,5,0.812271422
854,358195,2c8fbd4a07db7a32e88f6c1680a01f1e0af7bdcb959919a294ff26a07827fc41,1,9.0,62533.0,4,0.210741448
855,358197,1a3efa69705f611c7ef2384a715c8142e2ee801cfec9df4eb21131c33fc247a7,3,9.0,553993.0,6,0.530686009
856,358199,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3,19.0,1889815.0,4,0.103383665
857,358206,f0d7352f9854afda8b6b39233c8f9c0da9600ce32ca129757826a81f1980bbf4,1,19.0,9963.0,4,0.859373645
858,358207,cd1bfab2b5aede00574f4308821d4ea38f32460f3cf489ff4375eefc765bbb87,1,12.0,0.0,4,0.241758557
859,358211,79caee7bb4182d7ff1667ca33fa160e0d3592f1ab8076bb07a20e8f379134205,1,19.0,359609.0,5,0.61216082
860,358212,84df4a8dc3eda08f815bd8e5613d769a291c9af828d15a9d7dd56351fe75382a,1,9.0,0.0,2,0.716305431
861,358213,ac8a804f8a4be16875f59b941a5cca38a6a92313538c82898fab347db054e286,1,12.0,7658.0,4,0.785192114
862,358214,95cc2385ddbb3731548a3d3197585b9763b2d2a5f67147ec3c41d39c37863e35,1,18.0,246972.0,4,0.265148364
863,358216,185208af1da446a1feaf244a561aa41bf64c9c4df1a6cce646ad21a189797e5f,1,12.0,8959.0,3,0.021498845
864,358220,c7623a65c98c6f08aeebc88fcafe1ebc7c47e36e3fe4e1c54cbf685ff89a69c3,1,19.0,59701.0,3,0.583646173
865,358222,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3,19.0,1415448.0,3,0.279215803
866,358223,b434f69a71b6e4ccb7e43f2a16f33d6229f8a1fa31c8793a638c76b4972af53a,1,17.0,168008.0,3,0.912156229
867,358227,3182ab9ecb0e19b96a0a68723490c01cc46dbc1e8d8a31801c9a010b436eee89,1,12.0,324044.0,3,0.016472288
868,358228,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1,17.0,450527.0,2,0.334275977
869,358229,e87f2b72e3299c9230f62e45f6342c343886b1711c9f1b053ad4307d86ba25a4,1,17.0,64309.0,2,0.163824413
870,358232,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1,17.0,993823.0,4,0.82304507
871,358233,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,718481.0,3,0.606575839
872,358235,18ee644a371548e9780d701aaa7e0c8c42a7794cdee755604435bb59b1d81304,1,17.0,135072.0,3,0.16940288
873,358237,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1,3.0,96316.0,3,0.772901894
874,358239,f1aed06534301f98d51e9ca83f561af18a5800f3e07d64df7b71485e0b648922,1,12.0,103781.0,3,0.432224396
875,358242,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1,17.0,162418.0,2,0.361272515
876,358248,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1,14.0,577644.0,4,0.12820369
877,358250,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3,19.0,2390889.0,4,0.141873271
878,358252,75209ea8acb3016637a902b530fd2ce4c12981f4edeaa637c2a372cbc44833e6,1,18.0,935117.0,3,0.1459107
879,358253,11950d3762cf99e441d20a3f8df06ecd93f559a687b250a19314d493af252dbe,1,17.0,298443.0,3,0.18114054
880,358254,a204c880f740f432164f143d95f8c4b569961683b67ea49154a5363feccdf5db,1,3.0,1361766.0,3,0.021149614
881,358256,16fc7f03b4441d54f24e89ad385fea47864bf33ad5189a50df9919baf9aa5fad,1,12.0,726.0,4,0.784213242
882,358258,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,554705.0,3,0.360617413
883,358260,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1,17.0,565453.0,4,0.967619163
884,358264,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,309683.0,2,0.200751519
885,358265,75945c8b1b7af88340ffe4169b39341dfded2c07248d36e91b3e2a0852c7bab7,1,12.0,5691.0,2,0.857943944
886,358268,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1,14.0,597271.0,2,0.365655953
887,358269,27ff35e9c944afde84455fcb44bd5793711dcaedb206dfefa54bba42a8fd61ca,3,18.0,236982.0,2,0.91623109
888,358273,701cc14702a42f197624ef26a56711acd08e6c8e885d969e02d911f762986737,1,18.0,15620.0,2,0.149399984
889,358276,0658224f10ea4c5c8b4252f1bef32ee1071dc504bfc6704a706a6b4a21f2a116,3,11.0,916057.0,3,0.605427504
890,358280,d7372d0b5acfea4ac56602364afc9ae625b3b7db81aaf23d835a8ab0571ec9b2,1,18.0,309186.0,3,0.474522478
891,358281,c9e94a43acd8c0780df93b1777859da7a6e31c692ef0737848dae56c0db32c2c,1,17.0,14463.0,2,0.275002587
